id,method,horizon,steady,training,elapsed,validationSeconds,sessionSeconds,peakGiB,jobId,measurementDate,artifacts
awc4-cosine-h80--0.01--0.974--0.99--s43,awc4,80,1588110.7313322627,1562295.7011961152,1436956.0419020196,101.75500131299486,1237.7299316409917,40.78472375869751,2568151,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-e74cc31fa5f823d9e1811eeb045e601fd19d20b52def682eecad11eff5d86a5c.json""}"
awc4-cosine-h80--0.01--0.974--0.99--s44,awc4,80,1592110.856955377,1566671.604255104,1441190.321511788,101.701794624998,1234.3237894589984,40.78472375869751,2568181,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-bc4ef6f8b6c2bd8fe019b1feca4dd338ce77c34e2663dd3604a3f2ac0710e859.json""}"
awc4-cosine-h80--0.01--0.974--0.999--s42,awc4,80,1594972.0018145298,1569080.7082059665,1442825.1092584473,101.51446646099794,1232.8445360680053,40.78472375869751,2568206,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-21a0137c9ab05e0417c1a9b9d4250bfacab53bf3351bbf63d6e39e4915e13dee.json""}"
awc4-cosine-h80--0.01--0.974--0.999--s43,awc4,80,1629323.9259259002,1601961.400871968,1471850.319765107,100.08009197300998,1209.1017284289992,40.78472375869751,2568217,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-9174432c7dd09f894899041f596c6bb843ed1ed470f04e84a53b19637bdce4ad.json""}"
awc4-cosine-h80--0.01--0.974--0.999--s44,awc4,80,1552892.8950836782,1524783.184499488,1396926.7447107807,102.71299451999948,1271.2261374689988,40.78472375869751,2568220,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.01-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-4540c975254894bc95ebe7d472d3e15c09796bb655bcbd24f9d7027f06509962.json""}"
awc4-cosine-h80--0.011--0.9--0.99--s42,awc4,80,1589439.078623994,1560657.4212322838,1431972.3074353707,101.8666263849882,1241.7773276860098,40.78472375869751,2567453,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-6eba74e47abb0cac0f3af1029b17678973bf704f70dfc2fe0d7ace7103ce32b7.json""}"
awc4-cosine-h80--0.011--0.9--0.99--s43,awc4,80,1598660.9107285363,1570028.574027879,1442718.807181259,102.3824283119975,1233.7940117150065,40.78472375869751,2567456,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-6287024c3df7234a1fe7374a40c079df0569ac120fef253d7f7d655f057eea87.json""}"
awc4-cosine-h80--0.011--0.9--0.99--s44,awc4,80,1602569.2800121098,1574310.9262834426,1447644.7451834606,101.01756890300021,1228.5903816509963,40.78472375869751,2567457,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-c12b73905c588abc87d7661ca2fec9b3976b274cd42bcbed7b3051a261d08bed.json""}"
awc4-cosine-h80--0.011--0.9--0.999--s42,awc4,80,1633483.33827866,1605288.8145137033,1474870.994524515,99.76205298199784,1206.5149424529955,40.78472375869751,2567470,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-ccce1bfc7c3b58eb8afaeefa0c366c783810fefa372abfcf51d5c9dfb4560582.json""}"
awc4-cosine-h80--0.011--0.9--0.999--s43,awc4,80,1613610.986321876,1539827.9303599815,1420744.972817328,100.5423263200064,1249.9402648329997,40.78472375869751,2567484,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-9f4bb56ae35bb9bbb8c7570d070720c81e1e33e768c90878e0f2d29d4963be7c.json""}"
awc4-cosine-h80--0.011--0.9--0.999--s44,awc4,80,1560549.6052234143,1492034.1062111612,1373236.0887387507,104.70699430399691,1293.8424735450099,40.78472375869751,2567530,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-1df60dc2b2d2dca2ca49ca6150478a3c425356647224f51bb18b1bbcd9064d49.json""}"
awc4-cosine-h80--0.011--0.95--0.99--s42,awc4,80,1599972.4700485698,1571573.7074324905,1442530.118678042,102.09284846900846,1233.6957179630117,40.78472375869751,2567696,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-0e03c1ac818a76de4b03972ea8a87112ba123603213712c2fcc076c6620c8110.json""}"
awc4-cosine-h80--0.011--0.95--0.99--s43,awc4,80,1624551.126876553,1549833.221746454,1426868.1881609664,100.5958111249929,1245.1056121909933,40.78472375869751,2567697,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-cc977603af7cae72d7576f0e3faec97f6e644e19f20d9497bee618f0c63b119f.json""}"
awc4-cosine-h80--0.011--0.95--0.99--s44,awc4,80,1626451.0695546558,1551595.1792866874,1425780.991107813,99.96598616999836,1245.341913061995,40.78472375869751,2567720,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-b291e8d4f5009ad4f7d317a0cc85571b8c5b8ea0feb691a4d7a25462814f0ad2.json""}"
awc4-cosine-h80--0.011--0.95--0.999--s42,awc4,80,1583173.0100898051,1557906.63637574,1432022.7442876103,102.68562346100225,1242.5508360620006,40.78472375869751,2567770,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-44bff28b1c1f789e935fd7c0cdcc5a6a7675d40d904d7062411acda0f103bc22.json""}"
awc4-cosine-h80--0.011--0.95--0.999--s43,awc4,80,1572601.8949627883,1546171.888255074,1421966.8091614526,102.40620068099815,1250.3355422010063,40.78472375869751,2567821,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-662f7323d2dafdc10cbd0482a90562a6da0192214ddbbfca3abdab74f2c82636.json""}"
awc4-cosine-h80--0.011--0.95--0.999--s44,awc4,80,1595987.820320766,1568469.493109975,1441798.783458457,101.95047511100711,1234.090662292001,40.78472375869751,2567850,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.95-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-d0b934dce39e91e2de4e85384ecd40c6d7cbc16a9bf1c5d1e1cb5e30da5c7aac.json""}"
awc4-cosine-h80--0.011--0.974--0.99--s42,awc4,80,1586402.407854167,1561377.9204938363,1436520.4579535224,102.78209471399896,1239.1291865250023,40.78472375869751,2568202,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-453268970d8c4ac4c3b52b3d56f495de654f8f98ead36086d80f6a95758d6b50.json""}"
awc4-cosine-h80--0.011--0.974--0.99--s43,awc4,80,1600084.896169183,1572989.3418798055,1444940.560109036,100.48288577700441,1230.1970743970014,40.78472375869751,2568203,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-2c6e0d55181a2e2e729fafe64f1d0627561defdcb6aa3493f1c88ab1ff96a33e.json""}"
awc4-cosine-h80--0.011--0.974--0.99--s44,awc4,80,1611669.4082622698,1584712.972669593,1456361.7730418756,101.36603286700847,1222.192558130002,40.78472375869751,2568205,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-feca6ee08618458bdcfd73a6904decabd0faea70db51db6622ddda89ea5641a8.json""}"
awc4-cosine-h80--0.011--0.974--0.999--s42,awc4,80,1603401.0394976877,1574836.254007585,1448676.0756838594,101.15797762399598,1227.9379864660004,40.78472375869751,2568225,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-863c9762ca381f9f288a984dc6f72bad856b38cb1b40175ac0462443853c495f.json""}"
awc4-cosine-h80--0.011--0.974--0.999--s43,awc4,80,1609351.557004588,1583193.0398189956,1455130.3151828197,101.27764166999259,1223.049204947005,40.78472375869751,2568250,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-f60544e222cf2f017d8b419e1ed9d7d571465daeb540ce268e650b546be76b26.json""}"
awc4-cosine-h80--0.011--0.974--0.999--s44,awc4,80,1603597.19574926,1577494.7475006375,1451486.645093529,100.70767869899282,1225.2832927140116,40.78472375869751,2568251,2026-09-16,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.011-b1-0.974-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-01657830fcbfaf150c8bdeda1df2d865653a0eb1d27e8bfafadab0fdca443351.json""}"
awc4-cosine-h80--0.012--0.9--0.99--s42,awc4,80,1584857.3869218933,1558537.6817770293,1435671.5409171877,101.95871792398975,1238.926800295012,40.78472375869751,2578266,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-9dd688f4f349d2938d8ea517db0f1b078fdf8c709c7fe80d0ba046be3529cba8.json""}"
awc4-cosine-h80--0.012--0.9--0.99--s43,awc4,80,1623049.7971818764,1550309.85692142,1429646.3586122151,100.48884876997909,1242.7926084270002,40.78472375869751,2578267,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-7283d30cd7cc2bc6a8288abeb301f72a974ea2b63346bf4af6fbb204fa77c3be.json""}"
awc4-cosine-h80--0.012--0.9--0.99--s44,awc4,80,1589250.2468575817,1559460.0667146503,1436432.3027351736,101.8979342720013,1238.266181596,40.78472375869751,2578268,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.99/s44/request.json"",""environment.json"":""shared/environment-24789df0f32614045a2b214a0989077d879d82fad0edafbc66dd30f4891d6d62.json""}"
awc4-cosine-h80--0.012--0.9--0.999--s42,awc4,80,1599682.4701402928,1571631.8006260835,1446732.5273064526,101.93992894700204,1230.2219191859913,40.78472375869751,2578269,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s42/request.json"",""environment.json"":""shared/environment-8df9e1bcde8d0c851a682f6c28ff3647dc5c1c605c8c7f2ccbd19cdeae0760df.json""}"
awc4-cosine-h80--0.012--0.9--0.999--s43,awc4,80,1609332.0001685827,1537821.002421526,1418116.645149086,101.62288243600051,1253.201091883995,40.78472375869751,2578270,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s43/request.json"",""environment.json"":""shared/environment-403bc6ddf0503af1a9619ee36a78dac030bd207da7ae0632f4b37ac81c4c67cc.json""}"
awc4-cosine-h80--0.012--0.9--0.999--s44,awc4,80,1609905.6575313073,1540767.2804019994,1420538.1092333891,101.12296871500439,1250.5922632869915,40.78472375869751,2578271,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s44/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s44/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s44/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s44/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.9-b2-0.999/s44/request.json"",""environment.json"":""shared/environment-33c9e3f180c4a5adf9e12ed2b9ab7672044b9777daeccd86759693f81f61326d.json""}"
awc4-cosine-h80--0.012--0.95--0.99--s42,awc4,80,1617410.8580899031,1565646.4527029872,1437134.461319436,101.3070112830028,1237.641205218999,40.78472375869751,2577808,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s42/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s42/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s42/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s42/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s42/request.json"",""environment.json"":""shared/environment-4dd119fbba6e8ddf5ec2ba03c5a94471431544b99d51e939d5dad4391b067607.json""}"
awc4-cosine-h80--0.012--0.95--0.99--s43,awc4,80,1595637.6494073574,1527113.0847921155,1405787.4051310024,101.42851287899998,1263.009321826,40.78472375869751,2578272,2026-09-17,"{""metrics.jsonl"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s43/metrics.jsonl"",""result.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s43/result.json"",""resolved.yaml"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s43/resolved.yaml"",""receipt.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s43/receipt.json"",""request.json"":""logs/cosine/awc4/h80/lr-0.012-b1-0.95-b2-0.99/s43/request.json"",""environment.json"":""shared/environment-e635c6b8d6a37f6b5ac1b675c8665da5de3f312214dc822293d6b8a61fdb77e9.json""}"
